tagger,corpus,tagset,config options,metric,min,max,mean,std
skPerceptron,oana-en.xml,mte,"[2, 1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[2, 1, 0]",training_time,132.694231749,195.762578726,162.160378933,17.8729997469
skPerceptron,oana-en.xml,mte,"[2, 1, 0]",prediction_time,2.15916872025,5.45625019073,3.57025740147,0.910459517114
skPerceptron,oana-en.xml,mte,"[1, 0]",accuracy,0.437745992128,0.483025273482,0.456462324535,0.0156309663669
skPerceptron,oana-en.xml,mte,"[1, 0]",recall,0.542929292929,0.574144486692,0.554434810926,0.0108857942932
skPerceptron,oana-en.xml,mte,"[1, 0]",precision,0.575268817204,0.621399176955,0.597732853307,0.01890469823
skPerceptron,oana-en.xml,mte,"[1, 0]",f1,0.561264822134,0.596837944664,0.575149170223,0.0124859263478
skPerceptron,oana-en.xml,mte,"[1, 0]",oov,-1,-1,-1.0,0.0
skPerceptron,oana-en.xml,mte,"[1, 0]",training_time,113.477549791,178.163640022,141.343135619,23.2287153738
skPerceptron,oana-en.xml,mte,"[1, 0]",prediction_time,2.11974072456,7.91496300697,4.63578100204,2.10006914929
tmpOOV,oana-en.xml,mte,mkOOV,accuracy,-1,-1,-1.0,0.0
tmpOOV,oana-en.xml,mte,mkOOV,recall,-1,-1,-1.0,0.0
tmpOOV,oana-en.xml,mte,mkOOV,precision,-1,-1,-1.0,0.0
tmpOOV,oana-en.xml,mte,mkOOV,f1,-1,-1,-1.0,0.0
tmpOOV,oana-en.xml,mte,mkOOV,oov,4.3626707132,5.19829503336,4.77582368545,0.246981582262
tmpOOV,oana-en.xml,mte,mkOOV,training_time,0.0652449131012,0.271520376205,0.142080545425,0.0665368992087
tmpOOV,oana-en.xml,mte,mkOOV,prediction_time,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,universal,[0],accuracy,0.681582981985,0.693947730399,0.688244483913,0.00431078323392
skMultinomialNB,oana-en.xml,universal,[0],recall,0.360915492958,0.388367729831,0.374611957238,0.00902698367747
skMultinomialNB,oana-en.xml,universal,[0],precision,0.923423423423,0.967441860465,0.941038851302,0.0131678963361
skMultinomialNB,oana-en.xml,universal,[0],f1,0.518987341772,0.552456839309,0.535873235681,0.0111452034633
skMultinomialNB,oana-en.xml,universal,[0],oov,-1,-1,-1.0,0.0
skMultinomialNB,oana-en.xml,universal,[0],training_time,1.48645424843,3.08557224274,2.00560965538,0.42972796674
skMultinomialNB,oana-en.xml,universal,[0],prediction_time,9.94099807739,11.5674748421,10.5828491211,0.628607739283
skMultinomialNB,oana-en.xml,universal,"[-3, -2, -1, 0, 1, 2, 3]",accuracy,0.791604892513,0.804087247003,0.797883968582,0.0032952024358
skMultinomialNB,oana-en.xml,universal,"[-3, -2, -1, 0, 1, 2, 3]",recall,0.801056338028,0.871212121212,0.849392539702,0.0182924098795
